GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
04013113602,140,04,013,38060,999,,,Census Tract 1136.02,3400,1107,3306,912,3400,3306,1519,1423,277,83,157,112,21,28,8,1,1289,1534,129,125
04013113700,140,04,013,38060,999,,,Census Tract 1137,7720,3549,6952,2529,7720,6952,3616,3159,1314,636,344,361,163,121,6,22,1946,2257,331,396
04013113801,140,04,013,38060,999,,,Census Tract 1138.01,2135,1255,2300,1184,2135,2300,1379,1127,168,73,52,86,99,31,2,0,357,820,78,161
04013113900,140,04,013,38060,999,,,Census Tract 1139,1372,448,1471,420,1372,1471,626,826,190,175,34,42,6,8,0,1,466,344,50,75
04013114000,140,04,013,38060,999,,,Census Tract 1140,2614,1164,2477,1205,2614,2477,1465,1369,401,385,118,79,106,20,3,5,450,519,71,100
04013114100,140,04,013,38060,999,,,Census Tract 1141,2401,883,1929,269,2401,1929,1369,961,479,408,106,67,27,10,7,1,385,469,28,13
04013114200,140,04,013,38060,999,,,Census Tract 1142,1539,562,2056,516,1539,2056,653,785,170,175,54,81,31,7,4,7,571,862,56,139
04013114301,140,04,013,38060,999,,,Census Tract 1143.01,1570,261,1401,408,1570,1401,941,716,291,165,95,73,29,6,9,0,156,392,49,49
04013114302,140,04,013,38060,999,,,Census Tract 1143.02,2477,1094,2829,923,2477,2829,751,1249,701,495,68,81,27,24,0,8,789,820,141,152
04013114401,140,04,013,38060,999,,,Census Tract 1144.01,1724,643,2152,639,1724,2152,723,738,202,384,41,37,10,13,0,0,670,885,78,95
04013114402,140,04,013,38060,999,,,Census Tract 1144.02,2014,700,2381,666,2014,2381,970,1092,90,151,73,59,11,23,0,3,791,924,79,129
04013114500,140,04,013,38060,999,,,Census Tract 1145,4198,1462,6203,1476,4198,6203,1775,2283,111,247,60,107,28,26,0,0,2040,3363,184,177
04013114600,140,04,013,38060,999,,,Census Tract 1146,1914,513,2109,491,1914,2109,747,749,62,32,46,44,3,10,0,5,1021,1179,35,90
